0	0
1	0.0075
2	0.0270375138783249
3	0.0572447396619236
4	0.0974702875627483
5	0.147284068168456
6	0.206367392409381
7	0.274468581250407
8	0.35138056702695
9	0.436928029194855
10	0.530959338288103
11	0.633341185912806
12	0.743954831506981
13	0.86269337946164
14	0.989459743296272
15	1.12416508515364
16	1.26672759434198
17	1.41707151404741
18	1.57512635375801
19	1.74082624334717
20	1.91410939703877
21	2.09491766387428
22	2.28319614717763
23	2.47889287970697
24	2.68195854422892
25	2.89234623150005
26	3.11001122932441
27	3.33491083763425
28	3.56700420552223
29	3.80625218691595
30	4.05261721218263
31	4.30606317342545
32	4.56655532161045
33	4.834060173967
34	5.10854543035143
35	5.38997989746458
36	5.67833341997965
37	5.9735768177733
38	6.27568182856685
39	6.58462105537956
40	6.90036791827573
41	7.22289660995513
42	7.55218205479319
43	7.88819987098645
44	8.23092633550042
45	8.58033835155255
46	8.93641341839439
47	9.29912960318331
48	9.66846551475752
49	10.0444002791482
50	10.4269135166804
51	10.8159853205296
52	11.211596236614
53	11.6137272447161
54	12.022359740735
55	12.437475519983
56	12.8590567614468
57	13.2870860129405
58	13.721546177086
59	14.1624204980605
60	14.6096925490568
61	15.0633462204073
62	15.5233657083246
63	15.9897355042198
64	16.4624403845575
65	16.9414654012138
66	17.4267958723054
67	17.9184173734583
68	18.4163157294907
69	18.9204770064829
70	19.4308875042121
71	19.9475337489298
72	20.4704024864608
73	20.9994806756073
74	21.5347554818381
75	22.0762142712488
76	22.623844604777
77	23.1776342326584
78	23.7375710891114
79	24.3036432872369
80	24.8758391141237
81	25.4541470261467
82	26.038555644449
83	26.6290537505994
84	27.2256302824143
85	27.8282743299381
86	28.4369751315729
87	29.0517220703508
88	29.6725046703417
89	30.2993125931903
90	30
91	30
92	30
93	30
94	30
95	30
96	30
97	30
98	30
99	30
100	30
110	30
120	30
130	30
140	30
150	30
160	30
170	30
180	30
190	30
200	30
210	30
220	30
230	30
240	30
250	30
260	30
270	30
280	30
290	30
300	30
310	30
320	30
330	30
340	30
350	30
360	30
370	30
380	30
390	30
400	30
410	30
420	30
430	30
440	30
450	30
460	30
470	30
480	30
490	30
500	30
