0	0
1	34
2	340
3	1105
4	2380
5	5100
6	7650
7	11050
8	18700
9	23800
10	30600
20	119000
30	238000
40	493000
50	714000
100	1445000
200	2380000
300	3400000
400	4080000
500	5100000
