0	0
1	11
2	177
3	1369
4	3426
5	5705
6	8318
7	11462
8	15196
9	19650
10	24890
12	38907
14	56854
16	79255
18	106110
20	137550
25	244315
30	379900
35	548890
40	720500
45	851500
50	982500
60	1310000
70	1572000
80	1768500
90	1965000
100	2010850
120	2154950
150	2423500
200	2620000
250	2751000
300	2790300
