0	2.45e-08
5	2.45e-08
8	2.2e-08
10	2.4e-08
20	2e-08
30	1.57e-08
40	1.38e-08
50	1.35e-08
60	1.35e-08
70	1.4e-08
80	1.5e-08
90	1.6e-08
100	1.69e-08
200	2.2e-08
300	2.32e-08
