0	0
2	0.02
5	0.08
10	0.12
15	0.14
20	0.17
30	0.2
40	0.22
50	0.24
60	0.265
70	0.28
80	0.3
90	0.31
100	0.32
120	0.35
150	0.385
200	0.44
250	0.52
300	0.6
500	0.7
