0	164.210150829461
1	286.44069610094
2	393.109330033074
3	511.649446815096
4	642.296960742959
5	783.208601246968
6	931.691745927695
7	1084.67864166267
8	1239.02039193983
9	1391.68964942695
10	1539.91557556691
11	1681.26461798387
12	1813.67948938183
13	1935.48800520638
14	2045.39190147979
15	2142.44367347182
16	2226.01729847831
17	2295.77674925113
18	2351.64462433253
19	2393.77205503137
20	2422.51026453649
21	2438.38368944251
22	2442.06435554854
23	2434.34715892921
24	2416.12577882361
25	2388.36908941553
26	2352.09810147803
27	2308.36361998812
28	2258.22492717942
29	2202.7298778202
30	2142.89681870216
31	2079.69871860798
32	2014.04982555028
33	1946.79506622762
34	1878.70228211004
35	1810.45727134579
36	1742.6614884226
37	1675.83215420047
38	1610.40445417657
39	1546.73545570282
40	1485.10935517743
41	1425.74367120274
42	1368.79602481965
43	1314.37118776682
44	1262.52812871146
45	1213.28684044847
46	1166.634783897
47	1122.53283410243
48	1080.92065719891
49	1041.72148418864
50	1004.84627704662
51	970.197305259462
52	937.67116707742
53	907.161300359156
54	878.560033888601
55	851.760232409113
56	826.656588253597
57	803.146610138523
58	781.131356096705
59	760.51595317924
60	741.209941868129
61	723.127478409622
62	706.187423712202
63	690.313343190801
64	675.433438056604
65	661.480425091588
66	648.391378909731
67	636.107548082963
68	624.574154270006
69	613.740181595324
70	603.558161947091
71	593.983960556113
72	584.976565147966
73	576.497881090878
74	568.512534262962
75	560.98768280538
76	553.892838488883
77	547.19969807936
78	540.881984825348
79	534.915299992125
80	529.276984220228
81	523.945988380961
82	518.902753528506
83	514.129099501291
84	509.608121697694
85	505.324095539251
86	501.262388134077
87	497.40937666073
88	493.752373007299
89	490.279554218654
90	486.979898326037
91	483.843125156254
92	480.859641741409
93	478.020491974323
94	475.317310178342
95	472.742278283643
96	470.28808632414
97	467.947895990649
98	465.715306995835
99	463.584326025614
100	461.549338069251
110	445.466766294275
120	434.808644445287
130	427.427889392089
140	422.098485896771
150	418.093898992036
160	414.969470468202
170	412.445271252202
180	410.34062977879
190	408.536312330161
200	406.952029616193
210	405.532707889946
220	404.239913858863
230	403.04638669028
240	401.932485651488
250	400.883842939904
260	399.889788774305
270	398.942279669454
280	398.035159615387
290	397.163644613287
300	396.323959015013
310	395.513076273284
320	394.728532304272
330	393.968289870799
340	393.230639161072
350	392.514124277857
360	391.817488433486
370	391.139632757952
380	390.479585089481
390	389.836476138613
400	389.209521136665
410	388.598005591057
420	388.001274136076
430	387.418721731745
440	386.849786655176
450	386.293944868848
460	385.750705453294
470	385.219606867795
480	384.700213859422
490	384.192114883031
500	383.694919926705
