0	0
3	0.38
4	0.5
5	0.6
6	0.7
7	0.78
8	0.8
9	0.82
10	0.85
12	0.9
16	1
20	1.1
30	1.4
40	1.6
50	2
60	2.3
70	2.7
80	2.9
90	3
100	3.2
200	4.2
300	5.1
400	6.2
500	7
